corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Tim,Lucius,FRIENDS.Lucius_Tim,,
shakedracor,Tim,Flavius,Flavius_Tim,,
shakedracor,Tim,Lucilius,SERVANTS.TIMON.Lucilius_Tim,,
shakedracor,Tim,Jeweler,Jeweler_Tim,,
shakedracor,Tim,FRIENDS.0_Tim,FRIENDS.0_Tim,,
shakedracor,Tim,Timon,Timon_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.3_Tim,,
shakedracor,Tim,BANDITS.1_Tim,BANDITS.1_Tim,,
shakedracor,Tim,Caphis,SERVANTS.Caphis_Tim,,
shakedracor,Tim,STRANGERS.1_Tim,STRANGERS.1_Tim,,
shakedracor,Tim,SERVANTS.TIMON.X.2_Tim,SERVANTS.TIMON.X.2_Tim,,
shakedracor,Tim,SERVANTS.TIMON.3_Tim,SERVANTS.TIMON.3_Tim,,
shakedracor,Tim,Flaminius,SERVANTS.TIMON.Flaminius_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.4_Tim,,
shakedracor,Tim,servants of Timon’s creditors,SERVANTS.VARRO.1_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.0.1_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",LORDS.0.1_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",MESSENGERS.X.2_Tim,,
shakedracor,Tim,SERVANTS.TIMON.X.1_Tim,SERVANTS.TIMON.X.1_Tim,,
shakedracor,Tim,“Cupid” and other Maskers (as Amazons),LADIES.0.1_Tim,,
shakedracor,Tim,SERVANTS.TIMON.0.3_Tim,SERVANTS.TIMON.0.3_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",LORDS.0.3_Tim,,
shakedracor,Tim,Fool,Fool_Tim,,
shakedracor,Tim,STRANGERS.3_Tim,STRANGERS.3_Tim,,
shakedracor,Tim,Soldier,SOLDIERS.1_Tim,,
shakedracor,Tim,SERVANTS.TIMON.2_Tim,SERVANTS.TIMON.2_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.0.2_Tim,,
shakedracor,Tim,Poet,Poet_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.0.3_Tim,,
shakedracor,Tim,“Cupid” and other Maskers (as Amazons),LADIES_Tim,,
shakedracor,Tim,SERVANTS.TIMON.0.2_Tim,SERVANTS.TIMON.0.2_Tim,,
shakedracor,Tim,Alcibiades,Alcibiades_Tim,,
shakedracor,Tim,Sempronius,FRIENDS.Sempronius_Tim,,
shakedracor,Tim,Lucius’ Man,SERVANTS.LUCIUS.1_Tim,,
shakedracor,Tim,Philotus,SERVANTS.Philotus_Tim,,
shakedracor,Tim,Timandra,Timandra_Tim,,
shakedracor,Tim,Senators Lords,LORDS_Tim,,
shakedracor,Tim,Servilius,SERVANTS.TIMON.Servilius_Tim,,
shakedracor,Tim,FRIENDS.0.2_Tim,FRIENDS.0.2_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SERVANTS.LUCULLUS.1_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.X_Tim,,
shakedracor,Tim,STRANGERS.2_Tim,STRANGERS.2_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",MESSENGERS.X.1_Tim,,
shakedracor,Tim,FRIENDS.0.3_Tim,FRIENDS.0.3_Tim,,
shakedracor,Tim,Old Athenian,OldMan_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",LORDS.0.2_Tim,,
shakedracor,Tim,“Cupid” and other Maskers (as Amazons),Cupid_Tim,,
shakedracor,Tim,SERVANTS.TIMON.1_Tim,SERVANTS.TIMON.1_Tim,,
shakedracor,Tim,BANDITS.3_Tim,BANDITS.3_Tim,,
shakedracor,Tim,Apemantus,Apemantus_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",MESSENGERS.X.3_Tim,,
shakedracor,Tim,Isidore’s Man,SERVANTS.ISIDORE.1_Tim,,
shakedracor,Tim,servants of Timon’s creditors,SERVANTS.VARRO.2_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.2_Tim,,
shakedracor,Tim,SERVANTS.TIMON.0.1_Tim,SERVANTS.TIMON.0.1_Tim,,
shakedracor,Tim,Titus,SERVANTS.Titus_Tim,,
shakedracor,Tim,Hortensius,SERVANTS.Hortensius_Tim,,
shakedracor,Tim,Lucullus,FRIENDS.Lucullus_Tim,,
shakedracor,Tim,BANDITS.2_Tim,BANDITS.2_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",SENATORS.1_Tim,,
shakedracor,Tim,Merchant,Merchant_Tim,,
shakedracor,Tim,Phrynia,Phrynia_Tim,,
shakedracor,Tim,FRIENDS.0.4_Tim,FRIENDS.0.4_Tim,,
shakedracor,Tim,FRIENDS.0.1_Tim,FRIENDS.0.1_Tim,,
shakedracor,Tim,Ventidius,FRIENDS.Ventidius_Tim,,
shakedracor,Tim,"Soldiers, Servants, Messengers, Attendants, Musicians",ATTENDANTS.TIMON.0.1_Tim,,
shakedracor,Tim,Page,SERVANTS.Page_Tim,,
shakedracor,Tim,Painter,Painter_Tim,,
