corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/all-s-well-that-ends-well,ATTENDANTS.KING.0.2_AWW,8,
shakedracor,/all-s-well-that-ends-well,Bertram_AWW,1,
shakedracor,/all-s-well-that-ends-well,Steward_AWW,9,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.4_AWW,16,
shakedracor,/all-s-well-that-ends-well,King_AWW,6,
shakedracor,/all-s-well-that-ends-well,GENTLEMEN.1_AWW,18,
shakedracor,/all-s-well-that-ends-well,LORDS.DUMAINE.1_AWW,11,
shakedracor,/all-s-well-that-ends-well,Helen_AWW,3,
shakedracor,/all-s-well-that-ends-well,SOLDIERS_AWW,24,
shakedracor,/all-s-well-that-ends-well,ATTENDANTS.KING.0.1_AWW,7,
shakedracor,/all-s-well-that-ends-well,Countess_AWW,0,
shakedracor,/all-s-well-that-ends-well,Servant_AWW,26,
shakedracor,/all-s-well-that-ends-well,Page_AWW,5,
shakedracor,/all-s-well-that-ends-well,Fool_AWW,10,
shakedracor,/all-s-well-that-ends-well,SOLDIERS.0.1_AWW,25,
shakedracor,/all-s-well-that-ends-well,SOLDIERS.Interpreter_AWW,23,
shakedracor,/all-s-well-that-ends-well,GENTLEMEN.3_AWW,27,
shakedracor,/all-s-well-that-ends-well,LORDS.DUMAINE.2_AWW,12,
shakedracor,/all-s-well-that-ends-well,GENTLEMEN.2_AWW,19,
shakedracor,/all-s-well-that-ends-well,Parolles_AWW,4,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.2_AWW,14,
shakedracor,/all-s-well-that-ends-well,Diana_AWW,21,
shakedracor,/all-s-well-that-ends-well,Epilogue_AWW,28,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.1_AWW,13,
shakedracor,/all-s-well-that-ends-well,Mariana_AWW,22,
shakedracor,/all-s-well-that-ends-well,Lafew_AWW,2,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.3_AWW,15,
shakedracor,/all-s-well-that-ends-well,Widow_AWW,20,
shakedracor,/all-s-well-that-ends-well,Duke_AWW,17,
