corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Err,Egeon,Egeon_Err,,
shakedracor,Err,Dromio of Syracuse,DromioOfSyracuse_Err,,
shakedracor,Err,Antipholus of Syracuse,AntipholusOfSyracuse_Err,,
shakedracor,Err,Luce,Luce_Err,,
shakedracor,Err,Luciana,Luciana_Err,,
shakedracor,Err,"Attendants, Servants to Pinch, Headsman, Officers",OFFICERS.X_Err,,
shakedracor,Err,First Merchant,Merchant1_Err,,
shakedracor,Err,Balthasar,Balthasar_Err,,
shakedracor,Err,Adriana,Adriana_Err,,
shakedracor,Err,Dromio of Ephesus,DromioOfEphesus_Err,,
shakedracor,Err,Messenger,Messenger_Err,,
shakedracor,Err,Lady Abbess,Abbess_Err,,
shakedracor,Err,Dr. Pinch,Pinch_Err,,
shakedracor,Err,Angelo,Angelo_Err,,
shakedracor,Err,Antipholus of Ephesus,AntipholusOfEphesus_Err,,
shakedracor,Err,Courtesan,Courtesan_Err,,
shakedracor,Err,Second Merchant,Merchant2_Err,,
shakedracor,Err,Officer,OFFICERS.Jailer_Err,,
shakedracor,Err,Duke,Duke_Err,,
