corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/the-winter-s-tale,Dion_WT,18,
shakedracor,/the-winter-s-tale,Sailor_WT,20,
shakedracor,/the-winter-s-tale,SERVANTS.X.2_WT,16,
shakedracor,/the-winter-s-tale,SERVANTS.SHEPHERD.1_WT,29,
shakedracor,/the-winter-s-tale,Archidamus_WT,0,
shakedracor,/the-winter-s-tale,Mopsa_WT,28,
shakedracor,/the-winter-s-tale,LADIES.Emilia_WT,12,
shakedracor,/the-winter-s-tale,Leontes_WT,3,
shakedracor,/the-winter-s-tale,Shepherd_WT,21,
shakedracor,/the-winter-s-tale,Perdita_WT,26,
shakedracor,/the-winter-s-tale,Paulina_WT,10,
shakedracor,/the-winter-s-tale,ATTENDANTS.3_WT,34,
shakedracor,/the-winter-s-tale,SERVANTS.X.3_WT,30,
shakedracor,/the-winter-s-tale,ATTENDANTS.X_WT,31,
shakedracor,/the-winter-s-tale,Camillo_WT,1,
shakedracor,/the-winter-s-tale,Chorus_WT,23,
shakedracor,/the-winter-s-tale,ATTENDANTS.0.1_WT,8,
shakedracor,/the-winter-s-tale,Polixenes_WT,2,
shakedracor,/the-winter-s-tale,OFFICERS.0.1_WT,19,
shakedracor,/the-winter-s-tale,ShepherdsSon_WT,22,
shakedracor,/the-winter-s-tale,SERVANTS.X.1_WT,13,
shakedracor,/the-winter-s-tale,Mamillius_WT,5,
shakedracor,/the-winter-s-tale,Autolycus_WT,24,
shakedracor,/the-winter-s-tale,ATTENDANTS.2_WT,33,
shakedracor,/the-winter-s-tale,ATTENDANTS_WT,15,
shakedracor,/the-winter-s-tale,SERVANTS.0_WT,14,
shakedracor,/the-winter-s-tale,Hermione_WT,4,
shakedracor,/the-winter-s-tale,LADIES.0.2_WT,7,
shakedracor,/the-winter-s-tale,Antigonus_WT,9,
shakedracor,/the-winter-s-tale,Florizell_WT,25,
shakedracor,/the-winter-s-tale,ATTENDANTS.1_WT,32,
shakedracor,/the-winter-s-tale,Cleomenes_WT,17,
shakedracor,/the-winter-s-tale,Dorcas_WT,27,
shakedracor,/the-winter-s-tale,LADIES.0.1_WT,6,
shakedracor,/the-winter-s-tale,Jailer_WT,11,
