corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/romeo-and-juliet,SERVANTS_Rom,38,
shakedracor,/romeo-and-juliet,MUSICIANS_Rom,39,
shakedracor,/romeo-and-juliet,WATCHMEN_Rom,40,
shakedracor,/romeo-and-juliet,fs-rom-0000010,41,
shakedracor,/romeo-and-juliet,fs-rom-0000030,42,
shakedracor,/romeo-and-juliet,stg-0000,43,
shakedracor,/romeo-and-juliet,fs-rom-0000040,44,
shakedracor,/romeo-and-juliet,fs-rom-0000060,45,
shakedracor,/romeo-and-juliet,fs-rom-0000070,46,
shakedracor,/romeo-and-juliet,sp-0001,47,
shakedracor,/romeo-and-juliet,ftln-0001,48,
shakedracor,/romeo-and-juliet,fs-rom-0000080,49,
shakedracor,/romeo-and-juliet,fs-rom-0000100,50,
shakedracor,/romeo-and-juliet,fs-rom-0000110,51,
shakedracor,/romeo-and-juliet,fs-rom-0000130,52,
shakedracor,/romeo-and-juliet,fs-rom-0000150,53,
shakedracor,/romeo-and-juliet,fs-rom-0000170,54,
shakedracor,/romeo-and-juliet,fs-rom-0000190,55,
shakedracor,/romeo-and-juliet,ftln-0002,56,
shakedracor,/romeo-and-juliet,fs-rom-0000200,57,
shakedracor,/romeo-and-juliet,fs-rom-0000210,58,
shakedracor,/romeo-and-juliet,fs-rom-0000230,59,
shakedracor,/romeo-and-juliet,fs-rom-0000250,60,
shakedracor,/romeo-and-juliet,fs-rom-0000260,61,
shakedracor,/romeo-and-juliet,fs-rom-0000280,62,
shakedracor,/romeo-and-juliet,fs-rom-0000300,63,
shakedracor,/romeo-and-juliet,fs-rom-0000320,64,
shakedracor,/romeo-and-juliet,fs-rom-0000340,65,
shakedracor,/romeo-and-juliet,fs-rom-0000360,66,
shakedracor,/romeo-and-juliet,fs-rom-0000370,67,
shakedracor,/romeo-and-juliet,fs-rom-0000380,68,
shakedracor,/romeo-and-juliet,ftln-0003,69,
shakedracor,/romeo-and-juliet,fs-rom-0000390,70,
shakedracor,/romeo-and-juliet,fs-rom-0000410,71,
shakedracor,/romeo-and-juliet,fs-rom-0000430,72,
shakedracor,/romeo-and-juliet,fs-rom-0000450,73,
shakedracor,/romeo-and-juliet,fs-rom-0000470,74,
shakedracor,/romeo-and-juliet,fs-rom-0000490,75,
shakedracor,/romeo-and-juliet,fs-rom-0000510,76,
shakedracor,/romeo-and-juliet,fs-rom-0000520,77,
shakedracor,/romeo-and-juliet,ftln-0004,78,
shakedracor,/romeo-and-juliet,fs-rom-0000530,79,
shakedracor,/romeo-and-juliet,fs-rom-0000550,80,
shakedracor,/romeo-and-juliet,fs-rom-0000570,81,
shakedracor,/romeo-and-juliet,fs-rom-0000590,82,
shakedracor,/romeo-and-juliet,fs-rom-0000610,83,
shakedracor,/romeo-and-juliet,fs-rom-0000630,84,
shakedracor,/romeo-and-juliet,fs-rom-0000650,85,
shakedracor,/romeo-and-juliet,fs-rom-0000660,86,
shakedracor,/romeo-and-juliet,ftln-0005,87,
shakedracor,/romeo-and-juliet,fs-rom-0000670,88,
shakedracor,/romeo-and-juliet,fs-rom-0000690,89,
shakedracor,/romeo-and-juliet,fs-rom-0000710,90,
shakedracor,/romeo-and-juliet,fs-rom-0000730,91,
shakedracor,/romeo-and-juliet,fs-rom-0000750,92,
shakedracor,/romeo-and-juliet,fs-rom-0000770,93,
shakedracor,/romeo-and-juliet,fs-rom-0000790,94,
shakedracor,/romeo-and-juliet,fs-rom-0000810,95,
shakedracor,/romeo-and-juliet,fs-rom-0000830,96,
shakedracor,/romeo-and-juliet,ftln-0006,97,
shakedracor,/romeo-and-juliet,fs-rom-0000840,98,
shakedracor,/romeo-and-juliet,fs-rom-0000860,99,
shakedracor,/romeo-and-juliet,fs-rom-0000880,100,
shakedracor,/romeo-and-juliet,fs-rom-0000900,101,
shakedracor,/romeo-and-juliet,fs-rom-0000920,102,
shakedracor,/romeo-and-juliet,fs-rom-0000940,103,
shakedracor,/romeo-and-juliet,fs-rom-0000960,104,
shakedracor,/romeo-and-juliet,fs-rom-0000980,105,
shakedracor,/romeo-and-juliet,fs-rom-0000990,106,
shakedracor,/romeo-and-juliet,ftln-0007,107,
shakedracor,/romeo-and-juliet,fs-rom-0001000,108,
shakedracor,/romeo-and-juliet,fs-rom-0001020,109,
shakedracor,/romeo-and-juliet,fs-rom-0001040,110,
shakedracor,/romeo-and-juliet,fs-rom-0001060,111,
shakedracor,/romeo-and-juliet,ftln-0008,112,
shakedracor,/romeo-and-juliet,fs-rom-0001070,113,
shakedracor,/romeo-and-juliet,fs-rom-0001090,114,
