corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/antony-and-cleopatra,SERVANTS.X.1_Ant,42,
shakedracor,/antony-and-cleopatra,SERVANTS.X.2_Ant,43,
shakedracor,/antony-and-cleopatra,Soothsayer_Ant,7,
shakedracor,/antony-and-cleopatra,ATTENDANTS.CAESAR_Ant,68,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY.0.1_Ant,45,
shakedracor,/antony-and-cleopatra,MESSENGERS.X.1_Ant,3,
shakedracor,/antony-and-cleopatra,Alexas_Ant,6,
shakedracor,/antony-and-cleopatra,MESSENGERS.X.2_Ant,24,
shakedracor,/antony-and-cleopatra,MESSENGERS.ANTONY.1_Ant,10,
shakedracor,/antony-and-cleopatra,Pompey_Ant,18,
shakedracor,/antony-and-cleopatra,Eros_Ant,31,
shakedracor,/antony-and-cleopatra,WATCHMEN.Sentry_Ant,55,
shakedracor,/antony-and-cleopatra,Octavius_JC,13,
shakedracor,/antony-and-cleopatra,Antony_JC,2,
shakedracor,/antony-and-cleopatra,Maecenas_Ant,21,
shakedracor,/antony-and-cleopatra,Agrippa_Ant,22,
shakedracor,/antony-and-cleopatra,GUARDS.0.3_Ant,62,
shakedracor,/antony-and-cleopatra,Seleucus_Ant,69,
shakedracor,/antony-and-cleopatra,MESSENGERS.ANTONY.2_Ant,11,
shakedracor,/antony-and-cleopatra,Scarus_Ant,37,
shakedracor,/antony-and-cleopatra,GUARDS_Ant,60,
shakedracor,/antony-and-cleopatra,GUARDS.CAESAR.0.1_Ant,72,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY_Ant,49,
shakedracor,/antony-and-cleopatra,GUARDS.0.1_Ant,58,
shakedracor,/antony-and-cleopatra,Cleopatra_Ant,1,
shakedracor,/antony-and-cleopatra,Silius_Ant,30,
shakedracor,/antony-and-cleopatra,Egyptian_Ant,65,
shakedracor,/antony-and-cleopatra,WATCHMEN.2_Ant,57,
shakedracor,/antony-and-cleopatra,MESSENGERS.CAESAR.2_Ant,16,
shakedracor,/antony-and-cleopatra,MESSENGERS.X.3_Ant,33,
shakedracor,/antony-and-cleopatra,Dolabella_Ant,39,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY.X.1_Ant,34,
shakedracor,/antony-and-cleopatra,SERVANTS_Ant,44,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY.0.2_Ant,46,
shakedracor,/antony-and-cleopatra,GUARDS.0.2_Ant,59,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY.0.3_Ant,47,
shakedracor,/antony-and-cleopatra,Ambassador_Ant,40,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY.X.2_Ant,50,
shakedracor,/antony-and-cleopatra,Enobarbus_Ant,8,
shakedracor,/antony-and-cleopatra,MESSENGERS.ANTONY.3_Ant,12,
shakedracor,/antony-and-cleopatra,Varrius_Ant,20,
shakedracor,/antony-and-cleopatra,Boy_Ant,27,
shakedracor,/antony-and-cleopatra,Taurus_Ant,36,
shakedracor,/antony-and-cleopatra,MESSENGERS.CAESAR.1_Ant,15,
shakedracor,/antony-and-cleopatra,WATCHMEN.1_Ant,56,
shakedracor,/antony-and-cleopatra,Demetrius_Ant,4,
shakedracor,/antony-and-cleopatra,MESSENGERS.X.5_Ant,53,
shakedracor,/antony-and-cleopatra,CAPTAINS.0.1_Ant,51,
shakedracor,/antony-and-cleopatra,SOLDIERS.CAESAR.X.1_Ant,54,
shakedracor,/antony-and-cleopatra,SERVANTS.0.2_Ant,26,
shakedracor,/antony-and-cleopatra,GUARDS.Dercetus_Ant,61,
shakedracor,/antony-and-cleopatra,Diomedes_Ant,63,
shakedracor,/antony-and-cleopatra,Philo_Ant,0,
shakedracor,/antony-and-cleopatra,ATTENDANTS.ANTONY_Ant,38,
shakedracor,/antony-and-cleopatra,Countryman_Ant,71,
shakedracor,/antony-and-cleopatra,MESSENGERS.X.4_Ant,35,
shakedracor,/antony-and-cleopatra,Mardian_Ant,17,
shakedracor,/antony-and-cleopatra,Proculeius_Ant,66,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY.X.3_Ant,52,
shakedracor,/antony-and-cleopatra,CAPTAINS_Ant,28,
shakedracor,/antony-and-cleopatra,Thidias_Ant,41,
shakedracor,/antony-and-cleopatra,Gallus_Ant,67,
shakedracor,/antony-and-cleopatra,GUARDS.CAESAR.1_Ant,70,
shakedracor,/antony-and-cleopatra,GUARDS.CAESAR.0.2_Ant,73,
shakedracor,/antony-and-cleopatra,Menas_Ant,19,
shakedracor,/antony-and-cleopatra,SOLDIERS.ANTONY.0.4_Ant,48,
shakedracor,/antony-and-cleopatra,LADIES_Ant,64,
shakedracor,/antony-and-cleopatra,Charmian_Ant,5,
shakedracor,/antony-and-cleopatra,Lepidus_JC,14,
shakedracor,/antony-and-cleopatra,Octavia_Ant,23,
shakedracor,/antony-and-cleopatra,Ventidius_Ant,29,
shakedracor,/antony-and-cleopatra,Canidius_Ant,32,
shakedracor,/antony-and-cleopatra,Iras_Ant,9,
shakedracor,/antony-and-cleopatra,SERVANTS.0.1_Ant,25,
