corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Cor,CITIZENS.ROMAN.2_Cor,CITIZENS.ROMAN.2_Cor,,
shakedracor,Cor,Cominius,Cominius_Cor,,
shakedracor,Cor,Volscian,Adrian_Cor,,
shakedracor,Cor,Volumnia,Volumnia_Cor,,
shakedracor,Cor,MESSENGERS.TRIBUNES.2_Cor,MESSENGERS.TRIBUNES.2_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.0.1_Cor,CITIZENS.ROMAN.0.1_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.0.2_Cor,CITIZENS.ROMAN.0.2_Cor,,
shakedracor,Cor,Lartius,Lartius_Cor,,
shakedracor,Cor,"Roman Lords, Gentry, Captains, Lictors, Trumpeters, Drummers, Musicians, Attendants, and Usher",LORDS.VOLSCIAN.0.3_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.1_Cor,CITIZENS.ROMAN.1_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.3_Cor,CITIZENS.ROMAN.3_Cor,,
shakedracor,Cor,WATCHMEN.1_Cor,WATCHMEN.1_Cor,,
shakedracor,Cor,Young Martius,YoungMartius_Cor,,
shakedracor,Cor,SOLDIERS.ROMAN.0.1_Cor,SOLDIERS.ROMAN.0.1_Cor,,
shakedracor,Cor,Sicinius,TRIBUNES.Sicinius_Cor,,
shakedracor,Cor,SERVANTS.3_Cor,SERVANTS.3_Cor,,
shakedracor,Cor,Senators Patricians Nobles,SENATORS.ROMAN_Cor,,
shakedracor,Cor,Citizen,CITIZENS.ANTIUM.1_Cor,,
shakedracor,Cor,People,CITIZENS.VOLSCIAN_Cor,,
shakedracor,Cor,WATCHMEN.2_Cor,WATCHMEN.2_Cor,,
shakedracor,Cor,AEDILES.X.3_Cor,AEDILES.X.3_Cor,,
shakedracor,Cor,Citizens Plebeians,CITIZENS.ROMAN_Cor,,
shakedracor,Cor,AEDILES.X.2_Cor,AEDILES.X.2_Cor,,
shakedracor,Cor,Virgilia,Virgilia_Cor,,
shakedracor,Cor,Gentlewoman,Gentlewoman_Cor,,
shakedracor,Cor,Martius Coriolanus,Coriolanus_Cor,,
shakedracor,Cor,SENATORS.ROMAN.0.1_Cor,SENATORS.ROMAN.0.1_Cor,,
shakedracor,Cor,MESSENGERS.X.4_Cor,MESSENGERS.X.4_Cor,,
shakedracor,Cor,Herald,Herald_Cor,,
shakedracor,Cor,Lieutenant,SOLDIERS.ROMAN.Lieutenant_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.4_Cor,CITIZENS.ROMAN.4_Cor,,
shakedracor,Cor,MESSENGERS.TRIBUNES.1_Cor,MESSENGERS.TRIBUNES.1_Cor,,
shakedracor,Cor,Roman,Nicanor_Cor,,
shakedracor,Cor,SENATORS.VOLSCIAN.0.1_Cor,SENATORS.VOLSCIAN.0.1_Cor,,
shakedracor,Cor,"Roman Lords, Gentry, Captains, Lictors, Trumpeters, Drummers, Musicians, Attendants, and Usher",NOBLES.0.1_Cor,,
shakedracor,Cor,OFFICERS.2_Cor,OFFICERS.2_Cor,,
shakedracor,Cor,CONSPIRATORS.0.1_Cor,CONSPIRATORS.0.1_Cor,,
shakedracor,Cor,Brutus,TRIBUNES.Brutus_Cor,,
shakedracor,Cor,MESSENGERS.X.3_Cor,MESSENGERS.X.3_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.8_Cor,CITIZENS.ROMAN.8_Cor,,
shakedracor,Cor,SENATORS.VOLSCIAN_Cor,SENATORS.VOLSCIAN_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.7_Cor,CITIZENS.ROMAN.7_Cor,,
shakedracor,Cor,MESSENGERS.X.2_Cor,MESSENGERS.X.2_Cor,,
shakedracor,Cor,SENATORS.ROMAN.0.2_Cor,SENATORS.ROMAN.0.2_Cor,,
shakedracor,Cor,CONSPIRATORS.0.3_Cor,CONSPIRATORS.0.3_Cor,,
shakedracor,Cor,Menenius,Menenius_Cor,,
shakedracor,Cor,SERVANTS.2_Cor,SERVANTS.2_Cor,,
shakedracor,Cor,SOLDIERS.ROMAN.0.2_Cor,SOLDIERS.ROMAN.0.2_Cor,,
shakedracor,Cor,SOLDIERS.ROMAN.0.3_Cor,SOLDIERS.ROMAN.0.3_Cor,,
shakedracor,Cor,Conspirators,CONSPIRATORS_Cor,,
shakedracor,Cor,SERVANTS.1_Cor,SERVANTS.1_Cor,,
shakedracor,Cor,OFFICERS.1_Cor,OFFICERS.1_Cor,,
shakedracor,Cor,Aediles,AEDILES_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.5_Cor,CITIZENS.ROMAN.5_Cor,,
shakedracor,Cor,CONSPIRATORS.0.2_Cor,CONSPIRATORS.0.2_Cor,,
shakedracor,Cor,Senators Lords,LORDS.VOLSCIAN_Cor,,
shakedracor,Cor,SOLDIERS.VOLSCIAN.0.1_Cor,SOLDIERS.VOLSCIAN.0.1_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.6_Cor,CITIZENS.ROMAN.6_Cor,,
shakedracor,Cor,SENATORS.VOLSCIAN.0.2_Cor,SENATORS.VOLSCIAN.0.2_Cor,,
shakedracor,Cor,Valeria,Valeria_Cor,,
shakedracor,Cor,Soldiers,SOLDIERS.ROMAN_Cor,,
shakedracor,Cor,Lieutenant,SOLDIERS.VOLSCIAN.Lieutenant_Cor,,
shakedracor,Cor,MESSENGERS.X.1_Cor,MESSENGERS.X.1_Cor,,
shakedracor,Cor,"Roman Lords, Gentry, Captains, Lictors, Trumpeters, Drummers, Musicians, Attendants, and Usher",LORDS.VOLSCIAN.0.1_Cor,,
shakedracor,Cor,"Roman Lords, Gentry, Captains, Lictors, Trumpeters, Drummers, Musicians, Attendants, and Usher",LORDS.VOLSCIAN.0.2_Cor,,
shakedracor,Cor,CITIZENS.ROMAN.0.3_Cor,CITIZENS.ROMAN.0.3_Cor,,
shakedracor,Cor,Aufidius,Aufidius_Cor,,
