corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/richard-ii,Groom_R2,34,
shakedracor,/richard-ii,SERVANTS.GARDENER.1_R2,26,
shakedracor,/richard-ii,LADIES.0.1_R2,24,
shakedracor,/richard-ii,Scroop_R2,23,
shakedracor,/richard-ii,Jailer_R2,35,
shakedracor,/richard-ii,Gaunt_R2,1,
shakedracor,/richard-ii,Bushy_R2,10,
shakedracor,/richard-ii,Salisbury_R2,21,
shakedracor,/richard-ii,York_R2,12,
shakedracor,/richard-ii,RichardII_R2,0,
shakedracor,/richard-ii,Fitzwater_R2,27,
shakedracor,/richard-ii,SERVANTS.YORK.1_R2,17,
shakedracor,/richard-ii,Exton_R2,32,
shakedracor,/richard-ii,Aumerle_R2,6,
shakedracor,/richard-ii,DuchessOfGloucester_R2,4,
shakedracor,/richard-ii,Gardener_R2,25,
shakedracor,/richard-ii,BishopOfCarlisle_R2,22,
shakedracor,/richard-ii,Ross_R2,15,
shakedracor,/richard-ii,HenryIV_1H4,2,
shakedracor,/richard-ii,Surrey_R2,29,
shakedracor,/richard-ii,Green_R2,9,
shakedracor,/richard-ii,Berkeley_R2,19,
shakedracor,/richard-ii,Northumberland_R2,14,
shakedracor,/richard-ii,HERALDS.2_R2,8,
shakedracor,/richard-ii,Hotspur_R2,18,
shakedracor,/richard-ii,LordMarshal_R2,5,
shakedracor,/richard-ii,HERALDS.1_R2,7,
shakedracor,/richard-ii,Queen_R2,13,
shakedracor,/richard-ii,Bagot_R2,11,
shakedracor,/richard-ii,DuchessOfYork_R2,31,
shakedracor,/richard-ii,AbbotOfWestminster_R2,30,
shakedracor,/richard-ii,LORDS.1_R2,28,
shakedracor,/richard-ii,Mowbray_R2,3,
shakedracor,/richard-ii,WelshCaptain_R2,20,
shakedracor,/richard-ii,SERVANTS.EXTON.0.1_R2,33,
shakedracor,/richard-ii,Willoughby_R2,16,
