corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/a-midsummer-night-s-dream,Theseus_MND,0,
shakedracor,/a-midsummer-night-s-dream,Hippolyta_MND,1,
shakedracor,/a-midsummer-night-s-dream,Egeus_MND,2,
shakedracor,/a-midsummer-night-s-dream,Hermia_MND,3,
shakedracor,/a-midsummer-night-s-dream,Demetrius_MND,4,
shakedracor,/a-midsummer-night-s-dream,Lysander_MND,5,
shakedracor,/a-midsummer-night-s-dream,Helena_MND,6,
shakedracor,/a-midsummer-night-s-dream,Quince_MND,7,
shakedracor,/a-midsummer-night-s-dream,Bottom_MND,8,
shakedracor,/a-midsummer-night-s-dream,Flute_MND,9,
shakedracor,/a-midsummer-night-s-dream,Starveling_MND,10,
shakedracor,/a-midsummer-night-s-dream,Snout_MND,11,
shakedracor,/a-midsummer-night-s-dream,Snug_MND,12,
shakedracor,/a-midsummer-night-s-dream,RobinGoodfellow_MND,13,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA.1_MND,14,
shakedracor,/a-midsummer-night-s-dream,Oberon_MND,15,
shakedracor,/a-midsummer-night-s-dream,Titania_MND,16,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA.0.1_MND,17,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA_MND,18,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA.0.2_MND,19,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA.Peaseblossom_MND,20,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA.Cobweb_MND,21,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA.Mote_MND,22,
shakedracor,/a-midsummer-night-s-dream,FAIRIES.TITANIA.Mustardseed_MND,23,
shakedracor,/a-midsummer-night-s-dream,Philostrate_MND,24,
