corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
shakedracor,/henry-iv-part-i,1164,40499,0,1176,7759,0
shakedracor,/henry-iv-part-i,1164,40499,0,7765,21722,0
shakedracor,/henry-iv-part-i,1164,40499,0,21728,40499,0
shakedracor,/henry-iv-part-i,40507,98804,0,40519,47066,0
shakedracor,/henry-iv-part-i,40507,98804,0,47072,54666,0
shakedracor,/henry-iv-part-i,40507,98804,0,54672,62540,0
shakedracor,/henry-iv-part-i,40507,98804,0,62546,98804,0
shakedracor,/henry-iv-part-i,98812,140654,0,98824,115907,0
shakedracor,/henry-iv-part-i,98812,140654,0,115913,126773,0
shakedracor,/henry-iv-part-i,98812,140654,0,126779,140654,0
shakedracor,/henry-iv-part-i,140662,164845,0,140674,149489,0
shakedracor,/henry-iv-part-i,140662,164845,0,149495,154996,0
shakedracor,/henry-iv-part-i,140662,164845,0,155002,162169,0
shakedracor,/henry-iv-part-i,140662,164845,0,162175,164845,0
shakedracor,/henry-iv-part-i,164853,199604,0,164865,173788,0
shakedracor,/henry-iv-part-i,164853,199604,0,173794,180274,0
shakedracor,/henry-iv-part-i,164853,199604,0,180280,184954,0
shakedracor,/henry-iv-part-i,164853,199604,0,184960,196662,0
shakedracor,/henry-iv-part-i,164853,199604,0,196668,199604,0
