corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/julius-caesar,Decius_JC,14,
shakedracor,/julius-caesar,Cassius_JC,10,
shakedracor,/julius-caesar,PLEBEIANS.0.2_JC,27,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.0.2_JC,36,
shakedracor,/julius-caesar,Poet_JC,38,
shakedracor,/julius-caesar,Popilius_JC,22,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.0.1_JC,35,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Varro_JC,41,
shakedracor,/julius-caesar,Publius_JC,20,
shakedracor,/julius-caesar,SERVANTS.CAESAR.1_JC,19,
shakedracor,/julius-caesar,PLEBEIANS.0.3_JC,28,
shakedracor,/julius-caesar,Brutus_JC,9,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Claudius_JC,42,
shakedracor,/julius-caesar,Calphurnia_JC,6,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Lucilius_JC,33,
shakedracor,/julius-caesar,Ligarius_JC,18,
shakedracor,/julius-caesar,Artemidorus_JC,21,
shakedracor,/julius-caesar,Cinna_JC,12,
shakedracor,/julius-caesar,Antony_JC,7,
shakedracor,/julius-caesar,Caesar_JC,4,
shakedracor,/julius-caesar,PLEBEIANS_JC,25,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Messala_JC,39,
shakedracor,/julius-caesar,Lucius_JC,13,
shakedracor,/julius-caesar,Metellus_JC,15,
shakedracor,/julius-caesar,CinnaPoet_JC,30,
shakedracor,/julius-caesar,Casca_JC,5,
shakedracor,/julius-caesar,Cicero_JC,11,
shakedracor,/julius-caesar,Marullus_JC,2,
shakedracor,/julius-caesar,SERVANTS.ANTONY.1_JC,23,
shakedracor,/julius-caesar,COMMONERS.Carpenter_JC,1,
shakedracor,/julius-caesar,SOLDIERS.ANTONY.0.2_JC,46,
shakedracor,/julius-caesar,Lepidus_JC,32,
shakedracor,/julius-caesar,PLEBEIANS.0.4_JC,29,
shakedracor,/julius-caesar,Soothsayer_JC,8,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Cato_JC,44,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Volumnius_JC,49,
shakedracor,/julius-caesar,Octavius_JC,31,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.0.3_JC,37,
shakedracor,/julius-caesar,Portia_JC,17,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Dardanus_JC,48,
shakedracor,/julius-caesar,Pindarus_JC,34,
shakedracor,/julius-caesar,COMMONERS.Cobbler_JC,3,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Titinius_JC,40,
shakedracor,/julius-caesar,Flavius_JC,0,
shakedracor,/julius-caesar,SERVANTS.OCTAVIUS.1_JC,24,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Clitus_JC,47,
shakedracor,/julius-caesar,SOLDIERS.BRUTUS.Strato_JC,50,
shakedracor,/julius-caesar,Messenger_JC,43,
shakedracor,/julius-caesar,SOLDIERS.ANTONY.0.1_JC,45,
shakedracor,/julius-caesar,Trebonius_JC,16,
shakedracor,/julius-caesar,PLEBEIANS.0.1_JC,26,
