corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,AWW,Fool,Fool_AWW,,
shakedracor,AWW,Diana,Diana_AWW,,
shakedracor,AWW,Gentleman,GENTLEMEN.3_AWW,,
shakedracor,AWW,Page,Page_AWW,,
shakedracor,AWW,First Gentleman,GENTLEMEN.1_AWW,,
shakedracor,AWW,LORDS.COURT.4_AWW,LORDS.COURT.4_AWW,,
shakedracor,AWW,King,King_AWW,,
shakedracor,AWW,First Soldier,SOLDIERS.Interpreter_AWW,,
shakedracor,AWW,Countess,Countess_AWW,,
shakedracor,AWW,Second Gentleman,GENTLEMEN.2_AWW,,
shakedracor,AWW,Parolles,Parolles_AWW,,
shakedracor,AWW,First Lord,LORDS.DUMAINE.1_AWW,,
shakedracor,AWW,"Attendants, Soldiers, Citizens of Florence, Servants",Epilogue_AWW,,
shakedracor,AWW,Steward,Steward_AWW,,
shakedracor,AWW,Bertram,Bertram_AWW,,
shakedracor,AWW,"Attendants, Soldiers, Citizens of Florence, Servants",SOLDIERS.0.1_AWW,,
shakedracor,AWW,Mariana,Mariana_AWW,,
shakedracor,AWW,"Attendants, Soldiers, Citizens of Florence, Servants",ATTENDANTS.KING.0.2_AWW,,
shakedracor,AWW,LORDS.COURT.1_AWW,LORDS.COURT.1_AWW,,
shakedracor,AWW,Lafew,Lafew_AWW,,
shakedracor,AWW,Second Lord,LORDS.DUMAINE.2_AWW,,
shakedracor,AWW,LORDS.COURT.3_AWW,LORDS.COURT.3_AWW,,
shakedracor,AWW,Duke,Duke_AWW,,
shakedracor,AWW,LORDS.COURT.2_AWW,LORDS.COURT.2_AWW,,
shakedracor,AWW,Widow,Widow_AWW,,
shakedracor,AWW,"Attendants, Soldiers, Citizens of Florence, Servants",ATTENDANTS.KING.0.1_AWW,,
shakedracor,AWW,"Attendants, Soldiers, Citizens of Florence, Servants",Servant_AWW,,
shakedracor,AWW,"Attendants, Soldiers, Citizens of Florence, Servants",SOLDIERS_AWW,,
shakedracor,AWW,Helen,Helen_AWW,,
