corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,H5,HERALDS.1_H5,44,
shakedracor,H5,Montjoy_H5,28,
shakedracor,H5,Chorus_H5,0,
shakedracor,H5,Brittany_H5,27,
shakedracor,H5,SOLDIERS.ENGLISH.Court_H5,34,
shakedracor,H5,Exeter_H5,4,
shakedracor,H5,Grey_H5,15,
shakedracor,H5,Bedford_H5,12,
shakedracor,H5,Boy_H5,11,
shakedracor,H5,MESSENGERS.X.1_H5,19,
shakedracor,H5,SOLDIERS.FRENCH.LeFer_H5,41,
shakedracor,H5,Constable_H5,18,
shakedracor,H5,Fluellen_H5,20,
shakedracor,H5,MacMorris_H5,23,
shakedracor,H5,Governor_H5,24,
shakedracor,H5,Pistol_2H4,9,
shakedracor,H5,Warwick_2H4,43,
shakedracor,H5,Katherine_H5,25,
shakedracor,H5,Orleans_H5,30,
shakedracor,H5,Cambridge_H5,14,
shakedracor,H5,MESSENGERS.X.3_H5,37,
shakedracor,H5,Grandpre_H5,38,
shakedracor,H5,Rambures_H5,31,
shakedracor,H5,ATTENDANTS.ENGLISH_H5,47,
shakedracor,H5,KingOfFrance_H5,16,
shakedracor,H5,Jamy_H5,22,
shakedracor,H5,Bardolph_1H4,7,
shakedracor,H5,Gloucester_2H4,29,
shakedracor,H5,SOLDIERS.ENGLISH.Williams_H5,36,
shakedracor,H5,BishopOfEly_H5,2,
shakedracor,H5,Nym_H5,8,
shakedracor,H5,MistressQuickly_1H4,10,
shakedracor,H5,Scroop_H5,13,
shakedracor,H5,York_H5,40,
shakedracor,H5,Westmoreland_1H4,5,
shakedracor,H5,SOLDIERS.ENGLISH.Bates_H5,35,
shakedracor,H5,Gower_H5,21,
shakedracor,H5,HenryV_H5,3,
shakedracor,H5,Salisbury_H5,39,
shakedracor,H5,MESSENGERS.X.2_H5,32,
shakedracor,H5,Erpingham_H5,33,
shakedracor,H5,Burgundy_H5,46,
shakedracor,H5,BishopOfCanterbury_H5,1,
shakedracor,H5,Alice_H5,26,
shakedracor,H5,Bourbon_H5,42,
shakedracor,H5,AMBASSADORS.0.1_H5,6,
shakedracor,H5,Dauphin_H5,17,
shakedracor,H5,QueenOfFrance_H5,45,
