corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,AYL,Hymen,Hymen_AYL,,
shakedracor,AYL,First Lord,LORDS.SENIOR.0.1_AYL,,
shakedracor,AYL,Celia,Celia_AYL,,
shakedracor,AYL,Le Beau,LORDS.FREDERICK.LeBeau_AYL,,
shakedracor,AYL,Dennis,Dennis_AYL,,
shakedracor,AYL,Orlando,Orlando_AYL,,
shakedracor,AYL,Charles,Charles_AYL,,
shakedracor,AYL,Second Page,SERVANTS.2_AYL,,
shakedracor,AYL,Silvius,Silvius_AYL,,
shakedracor,AYL,Second Brother,SecondBrother_AYL,,
shakedracor,AYL,Duke Senior,DukeSenior_AYL,,
shakedracor,AYL,Audrey,Audrey_AYL,,
shakedracor,AYL,Phoebe,Phoebe_AYL,,
shakedracor,AYL,First Lord,LORDS.FREDERICK.0.1_AYL,,
shakedracor,AYL,Amiens,LORDS.SENIOR.Amiens_AYL,,
shakedracor,AYL,"Lords, Attendants, Musicians",LORDS.SENIOR_AYL,,
shakedracor,AYL,Corin,Corin_AYL,,
shakedracor,AYL,Rosalind,Rosalind_AYL,,
shakedracor,AYL,Touchstone,Touchstone_AYL,,
shakedracor,AYL,Second Lord,LORDS.FREDERICK.0.2_AYL,,
shakedracor,AYL,Second Lord,LORDS.SENIOR.0.2_AYL,,
shakedracor,AYL,Jaques,Jaques_AYL,,
shakedracor,AYL,Adam,Adam_AYL,,
shakedracor,AYL,First Page,SERVANTS.1_AYL,,
shakedracor,AYL,Oliver,Oliver_AYL,,
shakedracor,AYL,Duke Frederick,DukeFrederick_AYL,,
shakedracor,AYL,Sir Oliver Martext,OliverMartext_AYL,,
shakedracor,AYL,William,William_AYL,,
