corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Cym,Pisanio,Pisanio_Cym,,
shakedracor,Cym,ATTENDANTS.CLOTEN.1_Cym,ATTENDANTS.CLOTEN.1_Cym,,
shakedracor,Cym,TRIBUNES.0.1_Cym,TRIBUNES.0.1_Cym,,
shakedracor,Cym,SENATORS.1_Cym,SENATORS.1_Cym,,
shakedracor,Cym,Belarius,Belarius_Cym,,
shakedracor,Cym,SENATORS.2_Cym,SENATORS.2_Cym,,
shakedracor,Cym,SOLDIERS.BRITON.0.2_Cym,SOLDIERS.BRITON.0.2_Cym,,
shakedracor,Cym,Iachimo,Iachimo_Cym,,
shakedracor,Cym,Mother,GHOSTS.Mother_Cym,,
shakedracor,Cym,Posthumus Leonatus,Posthumus_Cym,,
shakedracor,Cym,GHOSTS.BROTHERS.1_Cym,GHOSTS.BROTHERS.1_Cym,,
shakedracor,Cym,Cornelius,Cornelius_Cym,,
shakedracor,Cym,Arviragus,Arviragus_Cym,,
shakedracor,Cym,"Lords, Ladies, Attendants, Musicians, a Dutchman, a Spaniard, Senators, Tribunes, Captains, and Soldiers",ATTENDANTS.0.2_Cym,,
shakedracor,Cym,Jupiter,Jupiter_Cym,,
shakedracor,Cym,MESSENGERS.2_Cym,MESSENGERS.2_Cym,,
shakedracor,Cym,ATTENDANTS.CLOTEN.2_Cym,ATTENDANTS.CLOTEN.2_Cym,,
shakedracor,Cym,ATTENDANTS.1_Cym,ATTENDANTS.1_Cym,,
shakedracor,Cym,"Lords, Ladies, Attendants, Musicians, a Dutchman, a Spaniard, Senators, Tribunes, Captains, and Soldiers",MUSICIANS_Cym,,
shakedracor,Cym,Guiderius,Guiderius_Cym,,
shakedracor,Cym,Frenchman,Frenchman_Cym,,
shakedracor,Cym,ATTENDANTS.2_Cym,ATTENDANTS.2_Cym,,
shakedracor,Cym,Cloten,Cloten_Cym,,
shakedracor,Cym,Cymbeline,Cymbeline_Cym,,
shakedracor,Cym,MESSENGERS.1_Cym,MESSENGERS.1_Cym,,
shakedracor,Cym,"Lords, Ladies, Attendants, Musicians, a Dutchman, a Spaniard, Senators, Tribunes, Captains, and Soldiers",ATTENDANTS.0.1_Cym,,
shakedracor,Cym,JAILERS.2_Cym,JAILERS.2_Cym,,
shakedracor,Cym,Caius Lucius,Lucius_Cym,,
shakedracor,Cym,Philario,Philario_Cym,,
shakedracor,Cym,LADIES.QUEEN_Cym,LADIES.QUEEN_Cym,,
shakedracor,Cym,SOLDIERS.BRITON.0.1_Cym,SOLDIERS.BRITON.0.1_Cym,,
shakedracor,Cym,Imogen,Imogen_Cym,,
shakedracor,Cym,Lady,LADIES.QUEEN.0.1_Cym,,
shakedracor,Cym,Soothsayer,Soothsayer_Cym,,
shakedracor,Cym,Lady,LADIES.IMOGEN_Cym,,
shakedracor,Cym,Lord,ATTENDANTS.3_Cym,,
shakedracor,Cym,SOLDIERS.ROMAN.0.1_Cym,SOLDIERS.ROMAN.0.1_Cym,,
shakedracor,Cym,Queen,Queen_Cym,,
shakedracor,Cym,JAILERS.1_Cym,JAILERS.1_Cym,,
shakedracor,Cym,GHOSTS.BROTHERS.2_Cym,GHOSTS.BROTHERS.2_Cym,,
shakedracor,Cym,Sicilius Leonatus,GHOSTS.Father_Cym,,
