corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,/henry-iv-part-ii,Epilogue,Epilogue_2H4,,
shakedracor,/henry-iv-part-ii,Thomas of Clarence,Clarence_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",BEADLES.0.1_2H4,,
shakedracor,/henry-iv-part-ii,Gower,MESSENGERS.Gower_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",DRAWERS.Will_2H4,,
shakedracor,/henry-iv-part-ii,Earl of Warwick,Warwick_2H4,,
shakedracor,/henry-iv-part-ii,Wart,Wart_2H4,,
shakedracor,/henry-iv-part-ii,Hostess,MistressQuickly_1H4,,
shakedracor,/henry-iv-part-ii,Travers,Travers_2H4,,
shakedracor,/henry-iv-part-ii,Lord Hastings,Hastings_2H4,,
shakedracor,/henry-iv-part-ii,Doll Tearsheet,DollTearsheet_2H4,,
shakedracor,/henry-iv-part-ii,Justice Robert Shallow,Shallow_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",DRAWERS.Francis_1H4,,
shakedracor,/henry-iv-part-ii,Fang,OFFICERS.Fang_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",DRAWERS.X_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",SERVANTS.CHIEFJUSTICE.1_2H4,,
shakedracor,/henry-iv-part-ii,Earl of Westmoreland,Westmoreland_1H4,,
shakedracor,/henry-iv-part-ii,Rumor,Chorus_2H4,,
shakedracor,/henry-iv-part-ii,Lady Percy,LadyPercy_1H4,,
shakedracor,/henry-iv-part-ii,Justice Silence,Silence_2H4,,
shakedracor,/henry-iv-part-ii,Sir John Falstaff,Falstaff_1H4,,
shakedracor,/henry-iv-part-ii,Morton,Morton_2H4,,
shakedracor,/henry-iv-part-ii,Shadow,Shadow_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",GROOMS.1_2H4,,
shakedracor,/henry-iv-part-ii,Humphrey of Gloucester,Gloucester_2H4,,
shakedracor,/henry-iv-part-ii,Prince Hal King Henry V,HenryV_H5,,
shakedracor,/henry-iv-part-ii,Snare,OFFICERS.Snare_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",Porter_2H4,,
shakedracor,/henry-iv-part-ii,Lord Chief Justice,ChiefJustice_2H4,,
shakedracor,/henry-iv-part-ii,John of Lancaster,Bedford_H5,,
shakedracor,/henry-iv-part-ii,Falstaff’s Page,SERVANTS.FALSTAFF.1_2H4,,
shakedracor,/henry-iv-part-ii,Davy,Davy_2H4,,
shakedracor,/henry-iv-part-ii,Harcourt,Harcourt_2H4,,
shakedracor,/henry-iv-part-ii,Mouldy,Mouldy_2H4,,
shakedracor,/henry-iv-part-ii,Bardolph,Bardolph_1H4,,
shakedracor,/henry-iv-part-ii,Earl of Northumberland,Northumberland_R2,,
shakedracor,/henry-iv-part-ii,Sir John Colevile,Colevile_2H4,,
shakedracor,/henry-iv-part-ii,Northumberland’s wife,LadyNorthumberland_2H4,,
shakedracor,/henry-iv-part-ii,Lord Bardolph,LordBardolph_2H4,,
shakedracor,/henry-iv-part-ii,Peto,Peto_1H4,,
shakedracor,/henry-iv-part-ii,Pistol,Pistol_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",MESSENGERS.1_2H4,,
shakedracor,/henry-iv-part-ii,Bullcalf,Bullcalf_2H4,,
shakedracor,/henry-iv-part-ii,Poins,Poins_1H4,,
shakedracor,/henry-iv-part-ii,Feeble,Feeble_2H4,,
shakedracor,/henry-iv-part-ii,Lord Mowbray,Mowbray_2H4,,
shakedracor,/henry-iv-part-ii,Archbishop,Archbishop_1H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",GROOMS.2_2H4,,
shakedracor,/henry-iv-part-ii,"Drawers, Musicians, Beadles, Grooms, Messenger, Soldiers, Lords, Attendants, Porter, Servants",DRAWERS.1_2H4,,
shakedracor,/henry-iv-part-ii,King Henry IV,HenryIV_1H4,,
