corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
shakedracor,AYL,As You Like It,en,William Shakespeare,Wikidata:Q692,,,1599,1623,0,0
