corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
shakedracor,AYL,1042,39676,0,1054,12368,0
shakedracor,AYL,1042,39676,0,12374,30781,0
shakedracor,AYL,1042,39676,0,30787,39676,0
shakedracor,AYL,39684,74496,0,39696,44180,0
shakedracor,AYL,39684,74496,0,44186,45558,0
shakedracor,AYL,39684,74496,0,45564,50283,0
shakedracor,AYL,39684,74496,0,50289,56930,0
shakedracor,AYL,39684,74496,0,56936,60214,0
shakedracor,AYL,39684,74496,0,60220,61528,0
shakedracor,AYL,39684,74496,0,61534,74496,0
shakedracor,AYL,74504,122014,0,74516,75773,0
shakedracor,AYL,74504,122014,0,75779,102454,0
shakedracor,AYL,74504,122014,0,102460,108877,0
shakedracor,AYL,74504,122014,0,108883,112681,0
shakedracor,AYL,74504,122014,0,112687,122014,0
shakedracor,AYL,122022,149409,0,122034,136250,0
shakedracor,AYL,122022,149409,0,136256,137432,0
shakedracor,AYL,122022,149409,0,137438,149409,0
shakedracor,AYL,149417,179750,0,149429,153490,0
shakedracor,AYL,149417,179750,0,153496,161893,0
shakedracor,AYL,149417,179750,0,161899,164726,0
shakedracor,AYL,149417,179750,0,164732,178150,0
