corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
shakedracor,/pericles,Pericles,en,William Shakespeare,Wikidata:Q692,,,0,0,0,0
shakedracor,/pericles,Pericles,en,William Shakespeare,,,,0,0,0,0
