corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/the-tempest,Shipmaster_Tmp,0,
shakedracor,/the-tempest,Caliban_Tmp,10,
shakedracor,/the-tempest,Miranda_Tmp,7,
shakedracor,/the-tempest,Ferdinand_Tmp,11,
shakedracor,/the-tempest,Ariel_Tmp,9,
shakedracor,/the-tempest,Adrian_Tmp,12,
shakedracor,/the-tempest,Sebastian_Tmp,5,
shakedracor,/the-tempest,Alonso_Tmp,2,
shakedracor,/the-tempest,Gonzalo_Tmp,4,
shakedracor,/the-tempest,Stephano_Tmp,15,
shakedracor,/the-tempest,Trinculo_Tmp,14,
shakedracor,/the-tempest,Boatswain_Tmp,1,
shakedracor,/the-tempest,SPIRITS.Juno_Tmp,18,
shakedracor,/the-tempest,SPIRITS.Iris_Tmp,16,
shakedracor,/the-tempest,SPIRITS.Ceres_Tmp,17,
shakedracor,/the-tempest,Antonio_Tmp,3,
shakedracor,/the-tempest,SAILORS_Tmp,6,
shakedracor,/the-tempest,Francisco_Tmp,13,
shakedracor,/the-tempest,Prospero_Tmp,8,
