corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,MM,Elbow,Elbow_MM,,
shakedracor,MM,Messenger,Messenger_MM,,
shakedracor,MM,Justice,Justice_MM,,
shakedracor,MM,Pompey,Pompey_MM,,
shakedracor,MM,Isabella,Isabella_MM,,
shakedracor,MM,Escalus,Escalus_MM,,
shakedracor,MM,GENTLEMEN.1_MM,GENTLEMEN.1_MM,,
shakedracor,MM,Angelo,Angelo_MM,,
shakedracor,MM,Boy,Boy_MM,,
shakedracor,MM,Friar Thomas,FriarThomas_MM,,
shakedracor,MM,Claudio,Claudio_MM,,
shakedracor,MM,Francisca,Nun_MM,,
shakedracor,MM,GENTLEMEN.2_MM,GENTLEMEN.2_MM,,
shakedracor,MM,Lucio,Lucio_MM,,
shakedracor,MM,Provost,Provost_MM,,
shakedracor,MM,Barnardine,Barnardine_MM,,
shakedracor,MM,Abhorson,Abhorson_MM,,
shakedracor,MM,Friar Peter,FriarPeter_MM,,
shakedracor,MM,Mariana,Mariana_MM,,
shakedracor,MM,Mistress Overdone,Bawd_MM,,
shakedracor,MM,Duke,Duke_MM,,
shakedracor,MM,Servant,SERVANTS.1_MM,,
shakedracor,MM,Froth,Froth_MM,,
shakedracor,MM,Juliet,Juliet_MM,,
