corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/cymbeline,ATTENDANTS.CLOTEN_Cym,41,
shakedracor,/cymbeline,ATTENDANTS.GENTLEMEN_Cym,42,
shakedracor,/cymbeline,SOLDIERS.BRITON.CAPTAINS_Cym,43,
shakedracor,/cymbeline,JAILERS_Cym,44,
shakedracor,/cymbeline,MESSENGERS_Cym,45,
shakedracor,/cymbeline,SENATORS_Cym,46,
shakedracor,/cymbeline,TRIBUNES_Cym,47,
shakedracor,/cymbeline,SOLDIERS.ROMAN.CAPTAINS_Cym,48,
shakedracor,/cymbeline,GHOSTS.BROTHERS_Cym,49,
shakedracor,/cymbeline,fs-cym-0000010,50,
shakedracor,/cymbeline,fs-cym-0000030,51,
shakedracor,/cymbeline,fs-cym-0000040,52,
shakedracor,/cymbeline,fs-cym-0000060,53,
shakedracor,/cymbeline,stg-0000,54,
shakedracor,/cymbeline,fs-cym-0000070,55,
shakedracor,/cymbeline,fs-cym-0000090,56,
shakedracor,/cymbeline,fs-cym-0000110,57,
shakedracor,/cymbeline,fs-cym-0000120,58,
shakedracor,/cymbeline,sp-0001,59,
shakedracor,/cymbeline,spk-0001,60,
shakedracor,/cymbeline,fs-cym-0000130,61,
shakedracor,/cymbeline,fs-cym-0000150,62,
shakedracor,/cymbeline,ftln-0001,63,
shakedracor,/cymbeline,fs-cym-0000160,64,
shakedracor,/cymbeline,fs-cym-0000180,65,
shakedracor,/cymbeline,fs-cym-0000200,66,
shakedracor,/cymbeline,fs-cym-0000220,67,
shakedracor,/cymbeline,fs-cym-0000240,68,
shakedracor,/cymbeline,fs-cym-0000260,69,
shakedracor,/cymbeline,fs-cym-0000280,70,
shakedracor,/cymbeline,fs-cym-0000300,71,
shakedracor,/cymbeline,fs-cym-0000310,72,
shakedracor,/cymbeline,fs-cym-0000330,73,
shakedracor,/cymbeline,fs-cym-0000350,74,
shakedracor,/cymbeline,ftln-0002,75,
shakedracor,/cymbeline,fs-cym-0000360,76,
shakedracor,/cymbeline,fs-cym-0000380,77,
shakedracor,/cymbeline,fs-cym-0000400,78,
shakedracor,/cymbeline,fs-cym-0000420,79,
shakedracor,/cymbeline,fs-cym-0000440,80,
shakedracor,/cymbeline,fs-cym-0000460,81,
shakedracor,/cymbeline,fs-cym-0000480,82,
shakedracor,/cymbeline,fs-cym-0000500,83,
shakedracor,/cymbeline,ftln-0003,84,
shakedracor,/cymbeline,fs-cym-0000510,85,
shakedracor,/cymbeline,fs-cym-0000530,86,
shakedracor,/cymbeline,fs-cym-0000550,87,
shakedracor,/cymbeline,fs-cym-0000570,88,
shakedracor,/cymbeline,fs-cym-0000590,89,
shakedracor,/cymbeline,fs-cym-0000610,90,
shakedracor,/cymbeline,fs-cym-0000620,91,
shakedracor,/cymbeline,sp-0004,92,
shakedracor,/cymbeline,spk-0004,93,
shakedracor,/cymbeline,fs-cym-0000630,94,
shakedracor,/cymbeline,fs-cym-0000650,95,
shakedracor,/cymbeline,ftln-0004,96,
shakedracor,/cymbeline,fs-cym-0000660,97,
shakedracor,/cymbeline,fs-cym-0000680,98,
shakedracor,/cymbeline,fs-cym-0000700,99,
shakedracor,/cymbeline,fs-cym-0000720,100,
shakedracor,/cymbeline,fs-cym-0000730,101,
shakedracor,/cymbeline,sp-0005,102,
shakedracor,/cymbeline,spk-0005,103,
shakedracor,/cymbeline,fs-cym-0000740,104,
shakedracor,/cymbeline,fs-cym-0000760,105,
shakedracor,/cymbeline,ftln-0005,106,
shakedracor,/cymbeline,fs-cym-0000770,107,
shakedracor,/cymbeline,fs-cym-0000790,108,
shakedracor,/cymbeline,fs-cym-0000800,109,
shakedracor,/cymbeline,fs-cym-0000820,110,
shakedracor,/cymbeline,fs-cym-0000840,111,
shakedracor,/cymbeline,fs-cym-0000860,112,
shakedracor,/cymbeline,fs-cym-0000880,113,
shakedracor,/cymbeline,fs-cym-0000900,114,
shakedracor,/cymbeline,fs-cym-0000920,115,
shakedracor,/cymbeline,fs-cym-0000930,116,
shakedracor,/cymbeline,fs-cym-0000950,117,
shakedracor,/cymbeline,ftln-0006,118,
shakedracor,/cymbeline,fs-cym-0000960,119,
