corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,Tmp,Shipmaster_Tmp,0,
shakedracor,Tmp,Caliban_Tmp,10,
shakedracor,Tmp,Miranda_Tmp,7,
shakedracor,Tmp,Ferdinand_Tmp,11,
shakedracor,Tmp,Ariel_Tmp,9,
shakedracor,Tmp,Adrian_Tmp,12,
shakedracor,Tmp,Sebastian_Tmp,5,
shakedracor,Tmp,Alonso_Tmp,2,
shakedracor,Tmp,Gonzalo_Tmp,4,
shakedracor,Tmp,Stephano_Tmp,15,
shakedracor,Tmp,Trinculo_Tmp,14,
shakedracor,Tmp,Boatswain_Tmp,1,
shakedracor,Tmp,SPIRITS.Juno_Tmp,18,
shakedracor,Tmp,SPIRITS.Iris_Tmp,16,
shakedracor,Tmp,SPIRITS.Ceres_Tmp,17,
shakedracor,Tmp,Antonio_Tmp,3,
shakedracor,Tmp,SAILORS_Tmp,6,
shakedracor,Tmp,Francisco_Tmp,13,
shakedracor,Tmp,Prospero_Tmp,8,
