corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,/the-winter-s-tale,Dion,Dion_WT,,
shakedracor,/the-winter-s-tale,Mariner,Sailor_WT,,
shakedracor,/the-winter-s-tale,Indeterminate member of the SERVANTS group,SERVANTS.X.2_WT,,
shakedracor,/the-winter-s-tale,Servant,SERVANTS.SHEPHERD.1_WT,,
shakedracor,/the-winter-s-tale,Archidamus,Archidamus_WT,,
shakedracor,/the-winter-s-tale,Mopsa,Mopsa_WT,,
shakedracor,/the-winter-s-tale,Emilia,LADIES.Emilia_WT,,
shakedracor,/the-winter-s-tale,Leontes,Leontes_WT,,
shakedracor,/the-winter-s-tale,Shepherd,Shepherd_WT,,
shakedracor,/the-winter-s-tale,Perdita,Perdita_WT,,
shakedracor,/the-winter-s-tale,Paulina,Paulina_WT,,
shakedracor,/the-winter-s-tale,ATTENDANTS.3_WT,ATTENDANTS.3_WT,,
shakedracor,/the-winter-s-tale,Indeterminate member of the SERVANTS group,SERVANTS.X.3_WT,,
shakedracor,/the-winter-s-tale,ATTENDANTS.X_WT,ATTENDANTS.X_WT,,
shakedracor,/the-winter-s-tale,Camillo,Camillo_WT,,
shakedracor,/the-winter-s-tale,Time,Chorus_WT,,
shakedracor,/the-winter-s-tale,ATTENDANTS.0.1_WT,ATTENDANTS.0.1_WT,,
shakedracor,/the-winter-s-tale,Polixenes,Polixenes_WT,,
shakedracor,/the-winter-s-tale,Officer,OFFICERS.0.1_WT,,
shakedracor,/the-winter-s-tale,Shepherd’s Son,ShepherdsSon_WT,,
shakedracor,/the-winter-s-tale,Indeterminate member of the SERVANTS group,SERVANTS.X.1_WT,,
shakedracor,/the-winter-s-tale,Mamillius,Mamillius_WT,,
shakedracor,/the-winter-s-tale,Autolycus,Autolycus_WT,,
shakedracor,/the-winter-s-tale,ATTENDANTS.2_WT,ATTENDANTS.2_WT,,
shakedracor,/the-winter-s-tale,ATTENDANTS_WT,ATTENDANTS_WT,,
shakedracor,/the-winter-s-tale,Indistinct members of the SERVANTS group,SERVANTS.0_WT,,
shakedracor,/the-winter-s-tale,Hermione,Hermione_WT,,
shakedracor,/the-winter-s-tale,LADIES.0.2_WT,LADIES.0.2_WT,,
shakedracor,/the-winter-s-tale,Antigonus,Antigonus_WT,,
shakedracor,/the-winter-s-tale,Florizell,Florizell_WT,,
shakedracor,/the-winter-s-tale,ATTENDANTS.1_WT,ATTENDANTS.1_WT,,
shakedracor,/the-winter-s-tale,Cleomenes,Cleomenes_WT,,
shakedracor,/the-winter-s-tale,Dorcas,Dorcas_WT,,
shakedracor,/the-winter-s-tale,LADIES.0.1_WT,LADIES.0.1_WT,,
shakedracor,/the-winter-s-tale,Jailer,Jailer_WT,,
