corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,MND,Theseus,Theseus_MND,,
shakedracor,MND,Hippolyta,Hippolyta_MND,,
shakedracor,MND,Egeus,Egeus_MND,,
shakedracor,MND,Hermia,Hermia_MND,,
shakedracor,MND,Demetrius,Demetrius_MND,,
shakedracor,MND,Lysander,Lysander_MND,,
shakedracor,MND,Helena,Helena_MND,,
shakedracor,MND,Peter Quince,Quince_MND,,
shakedracor,MND,Nick Bottom,Bottom_MND,,
shakedracor,MND,Francis Flute,Flute_MND,,
shakedracor,MND,Robin Starveling,Starveling_MND,,
shakedracor,MND,Tom Snout,Snout_MND,,
shakedracor,MND,Snug,Snug_MND,,
shakedracor,MND,Robin Goodfellow,RobinGoodfellow_MND,,
shakedracor,MND,A Fairy,FAIRIES.TITANIA.1_MND,,
shakedracor,MND,Oberon,Oberon_MND,,
shakedracor,MND,Titania,Titania_MND,,
shakedracor,MND,Other Fairies in the trains of Titania and Oberon,FAIRIES.TITANIA.0.1_MND,,
shakedracor,MND,Other Fairies in the trains of Titania and Oberon,FAIRIES.TITANIA_MND,,
shakedracor,MND,Other Fairies in the trains of Titania and Oberon,FAIRIES.TITANIA.0.2_MND,,
shakedracor,MND,Peaseblossom,FAIRIES.TITANIA.Peaseblossom_MND,,
shakedracor,MND,Cobweb,FAIRIES.TITANIA.Cobweb_MND,,
shakedracor,MND,Mote,FAIRIES.TITANIA.Mote_MND,,
shakedracor,MND,Mustardseed,FAIRIES.TITANIA.Mustardseed_MND,,
shakedracor,MND,Philostrate,Philostrate_MND,,
