corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,/all-s-well-that-ends-well,"Attendants, Soldiers, Citizens of Florence, Servants",ATTENDANTS.KING.0.2_AWW,,
shakedracor,/all-s-well-that-ends-well,Bertram,Bertram_AWW,,
shakedracor,/all-s-well-that-ends-well,Steward,Steward_AWW,,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.4_AWW,LORDS.COURT.4_AWW,,
shakedracor,/all-s-well-that-ends-well,King,King_AWW,,
shakedracor,/all-s-well-that-ends-well,First Gentleman,GENTLEMEN.1_AWW,,
shakedracor,/all-s-well-that-ends-well,First Lord,LORDS.DUMAINE.1_AWW,,
shakedracor,/all-s-well-that-ends-well,Helen,Helen_AWW,,
shakedracor,/all-s-well-that-ends-well,"Attendants, Soldiers, Citizens of Florence, Servants",SOLDIERS_AWW,,
shakedracor,/all-s-well-that-ends-well,"Attendants, Soldiers, Citizens of Florence, Servants",ATTENDANTS.KING.0.1_AWW,,
shakedracor,/all-s-well-that-ends-well,Countess,Countess_AWW,,
shakedracor,/all-s-well-that-ends-well,"Attendants, Soldiers, Citizens of Florence, Servants",Servant_AWW,,
shakedracor,/all-s-well-that-ends-well,Page,Page_AWW,,
shakedracor,/all-s-well-that-ends-well,Fool,Fool_AWW,,
shakedracor,/all-s-well-that-ends-well,"Attendants, Soldiers, Citizens of Florence, Servants",SOLDIERS.0.1_AWW,,
shakedracor,/all-s-well-that-ends-well,First Soldier,SOLDIERS.Interpreter_AWW,,
shakedracor,/all-s-well-that-ends-well,Gentleman,GENTLEMEN.3_AWW,,
shakedracor,/all-s-well-that-ends-well,Second Lord,LORDS.DUMAINE.2_AWW,,
shakedracor,/all-s-well-that-ends-well,Second Gentleman,GENTLEMEN.2_AWW,,
shakedracor,/all-s-well-that-ends-well,Parolles,Parolles_AWW,,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.2_AWW,LORDS.COURT.2_AWW,,
shakedracor,/all-s-well-that-ends-well,Diana,Diana_AWW,,
shakedracor,/all-s-well-that-ends-well,"Attendants, Soldiers, Citizens of Florence, Servants",Epilogue_AWW,,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.1_AWW,LORDS.COURT.1_AWW,,
shakedracor,/all-s-well-that-ends-well,Mariana,Mariana_AWW,,
shakedracor,/all-s-well-that-ends-well,Lafew,Lafew_AWW,,
shakedracor,/all-s-well-that-ends-well,LORDS.COURT.3_AWW,LORDS.COURT.3_AWW,,
shakedracor,/all-s-well-that-ends-well,Widow,Widow_AWW,,
shakedracor,/all-s-well-that-ends-well,Duke,Duke_AWW,,
