corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Ham,courtiers at the Danish court,ATTENDANTS.1_Ham,,
shakedracor,Ham,PLAYERS.0.1_Ham,PLAYERS.0.1_Ham,,
shakedracor,Ham,The Ghost,Ghost_Ham,,
shakedracor,Ham,"Attendants, Lords, Guards, Musicians, Laertes’s Followers, Soldiers, Officers",ATTENDANTS.GUARDS_Ham,,
shakedracor,Ham,Voltemand,Voltemand_Ham,,
shakedracor,Ham,MESSENGERS.2_Ham,MESSENGERS.2_Ham,,
shakedracor,Ham,Ambassadors to Denmark from England,AMBASSADORS_Ham,,
shakedracor,Ham,SOLDIERS.FORTINBRAS.Captain_Ham,SOLDIERS.FORTINBRAS.Captain_Ham,,
shakedracor,Ham,Horatio,Horatio_Ham,,
shakedracor,Ham,Barnardo,Barnardo_Ham,,
shakedracor,Ham,courtiers at the Danish court,ATTENDANTS.2_Ham,,
shakedracor,Ham,Laertes,Laertes_Ham,,
shakedracor,Ham,Francisco,Francisco_Ham,,
shakedracor,Ham,Marcellus,Marcellus_Ham,,
shakedracor,Ham,Osric,Osric_Ham,,
shakedracor,Ham,MESSENGERS.1_Ham,MESSENGERS.1_Ham,,
shakedracor,Ham,SAILORS.0.1_Ham,SAILORS.0.1_Ham,,
shakedracor,Ham,"Attendants, Lords, Guards, Musicians, Laertes’s Followers, Soldiers, Officers",FOLLOWERS.LAERTES_Ham,,
shakedracor,Ham,Polonius,Polonius_Ham,,
shakedracor,Ham,Ophelia,Ophelia_Ham,,
shakedracor,Ham,"Attendants, Lords, Guards, Musicians, Laertes’s Followers, Soldiers, Officers",ATTENDANTS_Ham,,
shakedracor,Ham,Doctor_Ham,Doctor_Ham,,
shakedracor,Ham,King Claudius,Claudius_Ham,,
shakedracor,Ham,Guildenstern,Guildenstern_Ham,,
shakedracor,Ham,GravediggersCompanion_Ham,GravediggersCompanion_Ham,,
shakedracor,Ham,Reynaldo,Reynaldo_Ham,,
shakedracor,Ham,Queen Gertrude,Gertrude_Ham,,
shakedracor,Ham,Cornelius,Cornelius_Ham,,
shakedracor,Ham,PLAYERS.King_Ham,PLAYERS.King_Ham,,
shakedracor,Ham,PLAYERS.Prologue_Ham,PLAYERS.Prologue_Ham,,
shakedracor,Ham,"Attendants, Lords, Guards, Musicians, Laertes’s Followers, Soldiers, Officers",ATTENDANTS.0.1_Ham,,
shakedracor,Ham,Gravedigger_Ham,Gravedigger_Ham,,
shakedracor,Ham,PLAYERS.1_Ham,PLAYERS.1_Ham,,
shakedracor,Ham,Rosencrantz,Rosencrantz_Ham,,
shakedracor,Ham,Hamlet,Hamlet_Ham,,
shakedracor,Ham,Fortinbras,Fortinbras_Ham,,
shakedracor,Ham,PLAYERS.Queen_Ham,PLAYERS.Queen_Ham,,
shakedracor,Ham,PLAYERS.Lucianus_Ham,PLAYERS.Lucianus_Ham,,
