corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
shakedracor,1H4,"Henry IV, Part I",en,William Shakespeare,Wikidata:Q692,,,1597,1598,0,0
