corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,MV,Morocco_MV,10,
shakedracor,MV,Gratiano_MV,5,
shakedracor,MV,SERVANTS.1_MV,8,
shakedracor,MV,MUSICIANS_MV,19,
shakedracor,MV,Antonio_MV,0,
shakedracor,MV,Lorenzo_MV,4,
shakedracor,MV,ATTENDANTS.BASSANIO.Leonardo_MV,13,
shakedracor,MV,Bassanio_MV,3,
shakedracor,MV,Messenger_MV,16,
shakedracor,MV,Nerissa_MV,7,
shakedracor,MV,Duke_MV,22,
shakedracor,MV,ATTENDANTS.PORTIA.Stephano_MV,23,
shakedracor,MV,ATTENDANTS.PORTIA.Balthazar_MV,21,
shakedracor,MV,Salarino_MV,1,
shakedracor,MV,SERVANTS.2_MV,17,
shakedracor,MV,Solanio_MV,2,
shakedracor,MV,Portia_MV,6,
shakedracor,MV,Jessica_MV,14,
shakedracor,MV,Arragon_MV,15,
shakedracor,MV,Salerio_MV,20,
shakedracor,MV,OldGobbo_MV,12,
shakedracor,MV,LanceletGobbo_MV,11,
shakedracor,MV,Shylock_MV,9,
shakedracor,MV,Tubal_MV,18,
