corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Shr,characters in the Induction,PLAYERS_Shr,,
shakedracor,Shr,characters in the Induction,HUNTSMEN.0.1_Shr,,
shakedracor,Shr,Hortensio,Hortensio_Shr,,
shakedracor,Shr,SERVANTS.BAPTISTA.1_Shr,SERVANTS.BAPTISTA.1_Shr,,
shakedracor,Shr,Tailor_Shr,Tailor_Shr,,
shakedracor,Shr,Joseph,SERVANTS.PETRUCHIO.Joseph_Shr,,
shakedracor,Shr,characters in the Induction,Hostess_Shr,,
shakedracor,Shr,characters in the Induction,HUNTSMEN.0.2_Shr,,
shakedracor,Shr,Petruchio,Petruchio_Shr,,
shakedracor,Shr,characters in the Induction,PLAYERS.0.2_Shr,,
shakedracor,Shr,Biondello,Biondello_Shr,,
shakedracor,Shr,Phillip,SERVANTS.PETRUCHIO.Phillip_Shr,,
shakedracor,Shr,Grumio,Grumio_Shr,,
shakedracor,Shr,Baptista Minola,Baptista_Shr,,
shakedracor,Shr,characters in the Induction,SERVANTS.LORD.0.1_Shr,,
shakedracor,Shr,characters in the Induction,Page_Shr,,
shakedracor,Shr,characters in the Induction,HUNTSMEN.0.3_Shr,,
shakedracor,Shr,Christopher Sly,Sly_Shr,,
shakedracor,Shr,Bianca,Bianca_Shr,,
shakedracor,Shr,Widow_Shr,Widow_Shr,,
shakedracor,Shr,Haberdasher_Shr,Haberdasher_Shr,,
shakedracor,Shr,Nathaniel,SERVANTS.PETRUCHIO.Nathaniel_Shr,,
shakedracor,Shr,Curtis,Curtis_Shr,,
shakedracor,Shr,Merchant_Shr,Merchant_Shr,,
shakedracor,Shr,characters in the Induction,SERVANTS.LORD.0.2_Shr,,
shakedracor,Shr,Gremio,Gremio_Shr,,
shakedracor,Shr,characters in the Induction,Lord_Shr,,
shakedracor,Shr,Nicholas,SERVANTS.PETRUCHIO.Nicholas_Shr,,
shakedracor,Shr,characters in the Induction,PLAYERS.0.1_Shr,,
shakedracor,Shr,Lucentio,Lucentio_Shr,,
shakedracor,Shr,SERVANTS.PETRUCHIO.0.4_Shr,SERVANTS.PETRUCHIO.0.4_Shr,,
shakedracor,Shr,Tranio,Tranio_Shr,,
shakedracor,Shr,Katherine,Katherine_Shr,,
shakedracor,Shr,Peter,SERVANTS.PETRUCHIO.Peter_Shr,,
shakedracor,Shr,Vincentio,Vincentio_Shr,,
shakedracor,Shr,characters in the Induction,SERVANTS.LORD.0.3_Shr,,
shakedracor,Shr,characters in the Induction,Messenger_Shr,,
shakedracor,Shr,characters in the Induction,SERVANTS.LORD_Shr,,
