corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,/measure-for-measure,Juliet_MM,17,
shakedracor,/measure-for-measure,Mariana_MM,19,
shakedracor,/measure-for-measure,Angelo_MM,2,
shakedracor,/measure-for-measure,Froth_MM,14,
shakedracor,/measure-for-measure,Isabella_MM,11,
shakedracor,/measure-for-measure,FriarThomas_MM,10,
shakedracor,/measure-for-measure,Elbow_MM,13,
shakedracor,/measure-for-measure,Pompey_MM,7,
shakedracor,/measure-for-measure,Duke_MM,0,
shakedracor,/measure-for-measure,Nun_MM,12,
shakedracor,/measure-for-measure,Lucio_MM,3,
shakedracor,/measure-for-measure,Bawd_MM,6,
shakedracor,/measure-for-measure,GENTLEMEN.1_MM,4,
shakedracor,/measure-for-measure,SERVANTS.1_MM,16,
shakedracor,/measure-for-measure,Provost_MM,9,
shakedracor,/measure-for-measure,GENTLEMEN.2_MM,5,
shakedracor,/measure-for-measure,Barnardine_MM,22,
shakedracor,/measure-for-measure,FriarPeter_MM,23,
shakedracor,/measure-for-measure,Boy_MM,18,
shakedracor,/measure-for-measure,Escalus_MM,1,
shakedracor,/measure-for-measure,Messenger_MM,21,
shakedracor,/measure-for-measure,Claudio_MM,8,
shakedracor,/measure-for-measure,Abhorson_MM,20,
shakedracor,/measure-for-measure,Justice_MM,15,
