corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
shakedracor,JC,1132,37288,0,1144,6087,0
shakedracor,JC,1132,37288,0,6093,26754,0
shakedracor,JC,1132,37288,0,26760,37288,0
shakedracor,JC,37296,71848,0,37308,58903,0
shakedracor,JC,37296,71848,0,58909,67597,0
shakedracor,JC,37296,71848,0,67603,68595,0
shakedracor,JC,37296,71848,0,68601,71848,0
shakedracor,JC,71856,112281,0,71868,91595,0
shakedracor,JC,71856,112281,0,91601,109781,0
shakedracor,JC,71856,112281,0,109787,112281,0
shakedracor,JC,112289,139671,0,112301,115590,0
shakedracor,JC,112289,139671,0,115596,119017,0
shakedracor,JC,112289,139671,0,119023,139671,0
shakedracor,JC,139679,164510,0,139691,148196,0
shakedracor,JC,139679,164510,0,148202,148698,0
shakedracor,JC,139679,164510,0,148704,156340,0
shakedracor,JC,139679,164510,0,156346,158683,0
shakedracor,JC,139679,164510,0,158689,164510,0
