corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Wiv,Shallow,Shallow_2H4,,
shakedracor,Wiv,Slender,Slender_Wiv,,
shakedracor,Wiv,Sir Hugh,HughEvans_Wiv,,
shakedracor,Wiv,Page,MasterPage_Wiv,,
shakedracor,Wiv,Falstaff,Falstaff_1H4,,
shakedracor,Wiv,Bardolph,Bardolph_1H4,,
shakedracor,Wiv,Pistol,Pistol_2H4,,
shakedracor,Wiv,Nym,Nym_H5,,
shakedracor,Wiv,Simple,Simple_Wiv,,
shakedracor,Wiv,Anne,AnnePage_Wiv,,
shakedracor,Wiv,Host,Host_Wiv,,
shakedracor,Wiv,Mistress Quickly,MistressQuickly_1H4,,
shakedracor,Wiv,John Rugby,Rugby_Wiv,,
shakedracor,Wiv,Doctor Caius,DoctorCaius_Wiv,,
shakedracor,Wiv,Fenton,Fenton_Wiv,,
shakedracor,Wiv,Mistress Page,MistressPage_Wiv,,
shakedracor,Wiv,Mistress Ford,MistressFord_Wiv,,
shakedracor,Wiv,Ford,MasterFord_Wiv,,
shakedracor,Wiv,Robin,Robin_Wiv,,
shakedracor,Wiv,Robert,Robert_Wiv,,
shakedracor,Wiv,John,John_Wiv,,
shakedracor,Wiv,William,WilliamPage_Wiv,,
shakedracor,Wiv,"Windsor Children, disguised as fairies",BOYS_Wiv,,
