corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,AWW,ATTENDANTS.KING.0.2_AWW,8,
shakedracor,AWW,Bertram_AWW,1,
shakedracor,AWW,Steward_AWW,9,
shakedracor,AWW,LORDS.COURT.4_AWW,16,
shakedracor,AWW,King_AWW,6,
shakedracor,AWW,GENTLEMEN.1_AWW,18,
shakedracor,AWW,LORDS.DUMAINE.1_AWW,11,
shakedracor,AWW,Helen_AWW,3,
shakedracor,AWW,SOLDIERS_AWW,24,
shakedracor,AWW,ATTENDANTS.KING.0.1_AWW,7,
shakedracor,AWW,Countess_AWW,0,
shakedracor,AWW,Servant_AWW,26,
shakedracor,AWW,Page_AWW,5,
shakedracor,AWW,Fool_AWW,10,
shakedracor,AWW,SOLDIERS.0.1_AWW,25,
shakedracor,AWW,SOLDIERS.Interpreter_AWW,23,
shakedracor,AWW,GENTLEMEN.3_AWW,27,
shakedracor,AWW,LORDS.DUMAINE.2_AWW,12,
shakedracor,AWW,GENTLEMEN.2_AWW,19,
shakedracor,AWW,Parolles_AWW,4,
shakedracor,AWW,LORDS.COURT.2_AWW,14,
shakedracor,AWW,Diana_AWW,21,
shakedracor,AWW,Epilogue_AWW,28,
shakedracor,AWW,LORDS.COURT.1_AWW,13,
shakedracor,AWW,Mariana_AWW,22,
shakedracor,AWW,Lafew_AWW,2,
shakedracor,AWW,LORDS.COURT.3_AWW,15,
shakedracor,AWW,Widow_AWW,20,
shakedracor,AWW,Duke_AWW,17,
