corpus,drama,Entity.surface,Entity.id,Entity.group_members
shakedracor,Rom,SERVANTS.CAPULET.0.2_Rom,20,
shakedracor,Rom,SERVANTS.CAPULET.0.3_Rom,21,
shakedracor,Rom,SERVANTS.CAPULET.0_Rom,23,
shakedracor,Rom,Capulet_Rom,7,
shakedracor,Rom,SERVANTS.CAPULET.Peter_Rom,25,
shakedracor,Rom,MUSICIANS.0.2_Rom,29,
shakedracor,Rom,SERVANTS.MONTAGUE.Balthasar_Rom,31,
shakedracor,Rom,Romeo_Rom,12,
shakedracor,Rom,Nurse_Rom,15,
shakedracor,Rom,CITIZENS_Rom,6,
shakedracor,Rom,Montague_Rom,9,
shakedracor,Rom,MUSICIANS.0.3_Rom,30,
shakedracor,Rom,Juliet_Rom,16,
shakedracor,Rom,FriarLawrence_Rom,24,
shakedracor,Rom,SERVANTS.CAPULET.X.2_Rom,17,
shakedracor,Rom,CITIZENS.0.1_Rom,27,
shakedracor,Rom,SERVANTS.MONTAGUE.Abram_Rom,3,
shakedracor,Rom,WATCHMEN.0.3_Rom,37,
shakedracor,Rom,FriarJohn_Rom,33,
shakedracor,Rom,WATCHMEN.0.2_Rom,36,
shakedracor,Rom,SERVANTS.CAPULET.Sampson_Rom,1,
shakedracor,Rom,PrinceEscalus_Rom,11,
shakedracor,Rom,Cousin_Rom,22,
shakedracor,Rom,LadyMontague_Rom,10,
shakedracor,Rom,Chorus_Rom,0,
shakedracor,Rom,Benvolio_Rom,4,
shakedracor,Rom,Paris_Rom,13,
shakedracor,Rom,SERVANTS.PARIS.1_Rom,34,
shakedracor,Rom,SERVANTS.CAPULET.0.1_Rom,19,
shakedracor,Rom,SERVANTS.CAPULET.Gregory_Rom,2,
shakedracor,Rom,Petruchio_Rom,26,
shakedracor,Rom,Tybalt_Rom,5,
shakedracor,Rom,LadyCapulet_Rom,8,
shakedracor,Rom,Mercutio_Rom,18,
shakedracor,Rom,WATCHMEN.0.1_Rom,35,
shakedracor,Rom,MUSICIANS.0.1_Rom,28,
shakedracor,Rom,Apothecary_Rom,32,
shakedracor,Rom,SERVANTS.CAPULET.X.1_Rom,14,
